,state,action_space,reward,Q,action
63,"[0, 0]",d,0,0.0,1
64,"[0, 1]",d,-1,-0.0199,1
65,"[0, 0]",r,0,0.0,2
66,"[1, 0]",u,0,0.0,0
67,"[1, 0]",d,0,0.0,1
68,"[1, 1]",d,-1,-0.01,1
69,"[0, 0]",l,0,0.0,3
70,"[0, 0]",l,0,0.0,3
71,"[0, 0]",l,0,0.0,3
72,"[0, 0]",l,0,0.0,3
73,"[0, 0]",l,0,0.0,3
74,"[0, 0]",d,0,0.0,1
75,"[0, 1]",l,0,0.0,3
76,"[0, 1]",r,0,0.0,2
77,"[1, 1]",d,-1,-0.0199,1
78,"[0, 0]",r,0,0.0,2
79,"[1, 0]",r,0,0.0,2
80,"[2, 0]",l,0,0.0,3
81,"[1, 0]",d,0,0.0,1
82,"[1, 1]",l,0,0.0,3
83,"[0, 1]",r,0,0.0,2
84,"[1, 1]",r,0,0.0,2
85,"[2, 1]",l,0,0.0,3
86,"[1, 1]",u,0,0.0,0
87,"[1, 0]",u,0,0.0,0
88,"[1, 0]",r,0,0.0,2
89,"[2, 0]",u,0,0.0,0
90,"[2, 0]",r,-1,-0.01,2
91,"[0, 0]",d,0,0.0,1
92,"[0, 1]",l,0,0.0,3
93,"[0, 1]",l,0,0.0,3
94,"[0, 1]",r,0,0.0,2
95,"[1, 1]",u,0,0.0,0
96,"[1, 0]",r,0,0.0,2
97,"[2, 0]",d,0,0.0,1
98,"[2, 1]",r,-1,-0.0199,2
99,"[0, 0]",d,0,0.0,1
100,"[0, 1]",r,0,0.0,2
101,"[1, 1]",l,0,0.0,3
102,"[0, 1]",u,0,0.0,0
103,"[0, 0]",u,0,0.0,0
104,"[0, 0]",d,0,0.0,1
105,"[0, 1]",u,0,0.0,0
106,"[0, 0]",u,0,0.0,0
107,"[0, 0]",u,0,0.0,0
108,"[0, 0]",l,0,0.0,3
109,"[0, 0]",r,0,0.0,2
110,"[1, 0]",r,0,0.0,2
111,"[2, 0]",d,0,0.0,1
112,"[2, 1]",u,0,0.0,0
113,"[2, 0]",d,0,0.0,1
114,"[2, 1]",d,0,0.0,1
115,"[2, 2]",u,0,0.0,0
116,"[2, 1]",u,0,0.0,0
117,"[2, 0]",u,0,0.0,0
118,"[2, 0]",d,0,0.0,1
119,"[2, 1]",l,0,0.0,3
120,"[1, 1]",l,0,0.0,3
121,"[0, 1]",u,0,0.0,0
122,"[0, 0]",l,0,0.0,3
123,"[0, 0]",u,0,0.0,0
124,"[0, 0]",r,0,0.0,2
125,"[1, 0]",r,0,0.0,2
126,"[2, 0]",d,0,0.0,1
127,"[2, 1]",u,0,0.0,0
128,"[2, 0]",l,0,0.0,3
129,"[1, 0]",l,0,0.0,3
130,"[0, 0]",d,0,0.0,1
131,"[0, 1]",r,0,0.0,2
132,"[1, 1]",r,0,0.0,2
133,"[2, 1]",u,0,0.0,0
134,"[2, 0]",l,0,0.0,3
135,"[1, 0]",l,0,0.0,3
136,"[0, 0]",u,0,0.0,0
137,"[0, 0]",d,0,0.0,1
138,"[0, 1]",u,0,0.0,0
139,"[0, 0]",d,0,0.0,1
140,"[0, 1]",r,0,0.0,2
141,"[1, 1]",r,0,0.0,2
142,"[2, 1]",d,0,0.0,1
143,"[2, 2]",l,-1,-0.0199,3
144,"[0, 0]",l,0,0.0,3
145,"[0, 0]",u,0,0.0,0
146,"[0, 0]",r,0,0.0,2
147,"[1, 0]",r,0,0.0,2
148,"[2, 0]",u,0,0.0,0
149,"[2, 0]",l,0,0.0,3
150,"[1, 0]",l,0,0.0,3
151,"[0, 0]",r,0,0.0,2
152,"[1, 0]",r,0,0.0,2
153,"[2, 0]",l,0,0.0,3
154,"[1, 0]",r,0,0.0,2
155,"[2, 0]",d,0,0.0,1
156,"[2, 1]",d,0,0.0,1
157,"[2, 2]",u,0,0.0,0
158,"[2, 1]",l,0,0.0,3
159,"[1, 1]",r,0,0.0,2
160,"[2, 1]",d,0,0.0,1
161,"[2, 2]",d,0,0.0,1
162,"[2, 3]",r,0,0.0,2
163,"[3, 3]",u,0,9e-05,0
164,"[3, 2]",r,1,0.0199,2
165,"[0, 0]",d,0,0.0,1
166,"[0, 1]",u,0,0.0,0
167,"[0, 0]",d,0,0.0,1
168,"[0, 1]",u,0,0.0,0
169,"[0, 0]",u,0,0.0,0
170,"[0, 0]",d,0,0.0,1
171,"[0, 1]",l,0,0.0,3
172,"[0, 1]",l,0,0.0,3
173,"[0, 1]",u,0,0.0,0
174,"[0, 0]",l,0,0.0,3
175,"[0, 0]",r,0,0.0,2
176,"[1, 0]",u,0,0.0,0
177,"[1, 0]",l,0,0.0,3
178,"[0, 0]",d,0,0.0,1
179,"[0, 1]",u,0,0.0,0
180,"[0, 0]",d,0,0.0,1
181,"[0, 1]",r,0,0.0,2
182,"[1, 1]",u,0,0.0,0
183,"[1, 0]",l,0,0.0,3
184,"[0, 0]",l,0,0.0,3
185,"[0, 0]",u,0,0.0,0
186,"[0, 0]",d,0,0.0,1
187,"[0, 1]",u,0,0.0,0
188,"[0, 0]",l,0,0.0,3
189,"[0, 0]",u,0,0.0,0
190,"[0, 0]",u,0,0.0,0
191,"[0, 0]",d,0,0.0,1
192,"[0, 1]",u,0,0.0,0
193,"[0, 0]",r,0,0.0,2
194,"[1, 0]",r,0,0.0,2
195,"[2, 0]",l,0,0.0,3
196,"[1, 0]",d,0,0.0,1
197,"[1, 1]",u,0,0.0,0
198,"[1, 0]",l,0,0.0,3
199,"[0, 0]",u,0,0.0,0
200,"[0, 0]",u,0,0.0,0
201,"[0, 0]",l,0,0.0,3
202,"[0, 0]",d,0,0.0,1
203,"[0, 1]",l,0,0.0,3
204,"[0, 1]",r,0,0.0,2
205,"[1, 1]",l,0,0.0,3
206,"[0, 1]",u,0,0.0,0
207,"[0, 0]",d,0,0.0,1
208,"[0, 1]",u,0,0.0,0
209,"[0, 0]",r,0,0.0,2
210,"[1, 0]",l,0,0.0,3
211,"[0, 0]",d,0,0.0,1
212,"[0, 1]",r,0,0.0,2
213,"[1, 1]",r,0,0.0,2
214,"[2, 1]",u,0,0.0,0
215,"[2, 0]",d,0,0.0,1
216,"[2, 1]",r,-1,-0.029701,2
217,"[0, 0]",l,0,0.0,3
218,"[0, 0]",u,0,0.0,0
219,"[0, 0]",r,0,0.0,2
220,"[1, 0]",l,0,0.0,3
221,"[0, 0]",l,0,0.0,3
222,"[0, 0]",d,0,0.0,1
223,"[0, 1]",u,0,0.0,0
224,"[0, 0]",u,0,0.0,0
225,"[0, 0]",d,0,0.0,1
226,"[0, 1]",l,0,0.0,3
227,"[0, 1]",u,0,0.0,0
228,"[0, 0]",d,0,0.0,1
229,"[0, 1]",r,0,0.0,2
230,"[1, 1]",l,0,0.0,3
231,"[0, 1]",l,0,0.0,3
232,"[0, 1]",u,0,0.0,0
233,"[0, 0]",u,0,0.0,0
234,"[0, 0]",r,0,0.0,2
235,"[1, 0]",r,0,0.0,2
236,"[2, 0]",l,0,0.0,3
237,"[1, 0]",d,0,0.0,1
238,"[1, 1]",l,0,0.0,3
239,"[0, 1]",r,0,0.0,2
240,"[1, 1]",l,0,0.0,3
241,"[0, 1]",l,0,0.0,3
242,"[0, 1]",d,-1,-0.029701,1
243,"[0, 0]",r,0,0.0,2
244,"[1, 0]",u,0,0.0,0
245,"[1, 0]",d,0,0.0,1
246,"[1, 1]",l,0,0.0,3
247,"[0, 1]",r,0,0.0,2
248,"[1, 1]",r,0,0.0,2
249,"[2, 1]",d,0,0.0,1
250,"[2, 2]",r,0,0.00017910000000000002,2
251,"[3, 2]",r,1,0.029701,2
252,"[0, 0]",d,0,0.0,1
253,"[0, 1]",r,0,0.0,2
254,"[1, 1]",u,0,0.0,0
255,"[1, 0]",d,0,0.0,1
256,"[1, 1]",l,0,0.0,3
257,"[0, 1]",l,0,0.0,3
258,"[0, 1]",u,0,0.0,0
259,"[0, 0]",l,0,0.0,3
260,"[0, 0]",u,0,0.0,0
261,"[0, 0]",d,0,0.0,1
262,"[0, 1]",l,0,0.0,3
263,"[0, 1]",l,0,0.0,3
264,"[0, 1]",r,0,0.0,2
265,"[1, 1]",r,0,0.0,2
266,"[2, 1]",u,0,0.0,0
267,"[2, 0]",l,0,0.0,3
268,"[1, 0]",u,0,0.0,0
269,"[1, 0]",l,0,0.0,3
270,"[0, 0]",u,0,0.0,0
271,"[0, 0]",r,0,0.0,2
272,"[1, 0]",l,0,0.0,3
273,"[0, 0]",l,0,0.0,3
274,"[0, 0]",r,0,0.0,2
275,"[1, 0]",d,0,0.0,1
276,"[1, 1]",l,0,0.0,3
277,"[0, 1]",l,0,0.0,3
278,"[0, 1]",r,0,0.0,2
279,"[1, 1]",u,0,0.0,0
280,"[1, 0]",r,0,0.0,2
281,"[2, 0]",u,0,0.0,0
282,"[2, 0]",u,0,0.0,0
283,"[2, 0]",d,0,0.0,1
284,"[2, 1]",d,0,1.6119000000000002e-06,1
285,"[2, 2]",r,0,0.00044461800000000003,2
286,"[3, 2]",r,1,0.03940399,2
287,"[0, 0]",u,0,0.0,0
288,"[0, 0]",u,0,0.0,0
289,"[0, 0]",d,0,0.0,1
290,"[0, 1]",u,0,0.0,0
291,"[0, 0]",l,0,0.0,3
292,"[0, 0]",d,0,0.0,1
293,"[0, 1]",l,0,0.0,3
294,"[0, 1]",l,0,0.0,3
295,"[0, 1]",u,0,0.0,0
296,"[0, 0]",u,0,0.0,0
297,"[0, 0]",l,0,0.0,3
298,"[0, 0]",r,0,0.0,2
299,"[1, 0]",u,0,0.0,0
300,"[1, 0]",d,0,0.0,1
301,"[1, 1]",r,0,1.4507100000000003e-08,2
302,"[2, 1]",d,0,5.597343000000001e-06,1
303,"[2, 2]",r,0,0.00079480773,2
304,"[3, 2]",r,1,0.0490099501,2
305,"[0, 0]",r,0,0.0,2
306,"[1, 0]",r,0,0.0,2
307,"[2, 0]",u,0,0.0,0
308,"[2, 0]",l,0,0.0,3
309,"[1, 0]",u,0,0.0,0
310,"[1, 0]",u,0,0.0,0
311,"[1, 0]",r,0,0.0,2
312,"[2, 0]",u,0,0.0,0
313,"[2, 0]",d,0,5.0376087000000005e-08,1
314,"[2, 1]",d,0,1.2694639140000001e-05,1
315,"[2, 2]",r,0,0.0012279492036,2
316,"[3, 2]",r,1,0.058519850599,2
317,"[0, 0]",u,0,0.0,0
318,"[0, 0]",u,0,0.0,0
319,"[0, 0]",d,0,0.0,1
320,"[0, 1]",r,0,1.3056390000000004e-10,2
321,"[1, 1]",r,0,1.2861378126e-07,2
322,"[2, 1]",d,0,2.3619235581000005e-05,1
323,"[2, 2]",r,0,0.0017423483669550001,2
324,"[3, 2]",r,1,0.06793465209301,2
325,"[0, 0]",u,0,0.0,0
326,"[0, 0]",u,0,0.0,0
327,"[0, 0]",r,0,0.0,2
328,"[1, 0]",u,0,0.0,0
329,"[1, 0]",l,0,0.0,3
330,"[0, 0]",l,0,0.0,3
331,"[0, 0]",d,0,1.1750751000000005e-12,1
332,"[0, 1]",r,0,1.2867822923400001e-09,2
333,"[1, 1]",r,0,3.399007636764001e-07,2
334,"[2, 1]",d,0,3.906417852778501e-05,1
335,"[2, 2]",r,0,0.00233633675212254,2
336,"[3, 2]",r,1,0.07725530557207991,2
337,"[0, 0]",d,0,1.2744364980060002e-11,1
338,"[0, 1]",r,0,4.333021342504201e-09,2
339,"[1, 1]",r,0,6.880793627897012e-07,2
340,"[2, 1]",d,0,5.970056751161002e-05,1
341,"[2, 2]",r,0,0.003008271134750034,2
342,"[3, 2]",r,1,0.0864827525163591,2
343,"[0, 0]",d,0,5.1614113412797214e-11,1
344,"[0, 1]",r,0,1.0482405394186471e-08,2
345,"[1, 1]",r,0,1.2185036767662945e-06,2
346,"[2, 1]",d,0,8.617800204924422e-05,1
347,"[2, 2]",r,0,0.0037565331960497657,2
348,"[3, 2]",u,-1,-0.0199,0
349,"[0, 0]",d,0,1.4543962082634752e-10,1
350,"[0, 1]",r,0,2.1344114431141258e-08,2
351,"[1, 1]",u,0,0.0,0
352,"[1, 0]",r,0,4.5338478300000007e-10,2
353,"[2, 0]",d,0,8.254743445731981e-07,1
354,"[2, 1]",d,0,0.00011912502079319968,1
355,"[2, 2]",r,0,0.0044973126367365,2
356,"[3, 2]",r,1,0.09561792499119551,2
357,"[0, 0]",d,0,3.3608225449835534e-10,1
358,"[0, 1]",r,0,3.2097206377726494e-08,2
